club,last_name,first_name,position,base_salary,guaranteed_compensation
KC,Cristman,Adam,F,34650.0,34650.0
TFC,Cronin,Sam,M,36000.0,84000.0
HOU,Cruz,Danny,M,55000.0,98000.0
CHV,Cuesta,Yamith,D,36000.0,36000.0
COL,Cummings,Omar,F,65000.0,73750.0
DAL,Cunningham,Jeffrey,F,209170.0,219295.0
CHV,Curtin,Jim,D,109204.2,109204.2
COL,Dalby,Greg,M,34650.0,34650.0
DAL,Davies,Kyle,D,50004.0,50004.0
HOU,Davis,Brad,M,132300.0,132300.0
TFC,de Guzman,Julian,M,909600.0,956350.0
LA,DeLaGarza,AJ,D,36000.0,36000.0
HOU,Deric,Tyler,GK,20100.0,20100.0
TFC,DeRosario,Dwayne,M,357000.0,425750.0
TFC,Dichio,Daniel,F,120000.0,120000.0
CHI,Dimitrov,Stefan,F,34008.0,34008.0
DC,DiRaimondo,John,M,20100.0,20100.0
COL,Diz,Facundo,F,42000.0,42000.0
LA,Donovan,Landon,F,900000.0,900000.0
Pool,Dragavon,Ben,GK,34000.0,34000.0
NE,Dube,Mkhokheli,F,34650.0,34650.0
LA,Dunivant,Todd,D,109974.38,109974.38
CHI,Dykstra,Andrew,GK,34000.0,34000.0
TFC,Edwards,Brian,GK,39600.0,48350.0
CLB,Ekpo,Emmanuel,M,125000.0,147250.0
RSL,El Khalifi,Rachid,M-F,84996.0,102996.0
CLB,Elenio,Cory,M,20100.0,20100.0
SJ,Elliot,Simon,M,80640.0,87315.0
DC,Emilio,Luciano,F,720000.0,758857.14
LA,Eskandarian,Alecko,F,135850.0,143391.25
RSL,Espindola,Fabian,F,42000.0,42000.0
KC,Espinoza,Roger,M,70000.0,103750.0
SEA,Evans,Brad,M,44550.0,44550.0
SEA,Eylander,Chris,GK,45500.0,45500.0
TFC,Fellinga,Lesly,D,36000.0,36000.0
DAL,Ferreira,David,M-F,300000.0,300000.0
RSL,Findley,Robert,F,60060.0,72560.0
CHV,Flores,Jorge,F,34000.0,34000.0
LA,Franklin,Sean,D,64350.0,76850.0
TFC,Frei,Stefan,GK,65000.0,120000.0
SEA,Fucito,Michael,M,20100.0,20100.0
TFC,Gala,Gabe,D-M,20100.0,20100.0
CHV,Galindo,Maykel,F,87725.0,87725.0
NY,Garcia,Walter Ariel,D,36000.0,36000.0
HOU,Garcia,Felix,F,65000.0,99000.0
TFC,Garcia,Nick,D,190000.0,198750.0
CLB,Garey,Jason,F,52937.5,65437.5
CLB,Gaven,Eddie,M-F,173250.0,173250.0
TFC,Gerba,Ali,F,144996.0,177433.5
COL,Gibbs,Cory,D,110000.0,117142.86
SJ,Glen,Cornell,F,73020.0,87895.0
NY,Goldthwaite,Kevin,D,102000.0,111000.0
TFC,Gomez,Emmanuel,D,35700.0,41300.0
KC,Gomez,Herculez,M-F,54408.38,54408.38
DC,Gomez,Christian,M,255000.0,321250.0
RSL,Gonzalez,Nelson,M-F,36000.0,36000.0
SEA,Gonzalez,Leonardo,D,48000.0,48000.0
LA,Gonzalez,Omar,D,65000.0,142000.0
LA,Gordon,Alan,F,79754.4,79754.4
RSL,Grabavoy,Ned,M,83600.0,83600.0
SJ,Graczyk,Mike,GK,20100.0,20100.0
SEA,Graham,Taylor,D,55000.0,55000.0
CLB,Grendi,Alex,M,20100.0,20100.0
LA,Griffin,Leonard,D,37000.0,39500.0
CLB,Gruenebaum,Andy,GK,34650.0,34650.0
DAL,Guarda,Bruno,M,70000.0,90500.0
TFC,Guevara,Amado,M,300000.0,323750.0
Pool,Guppy,Kevin,GK,20100.0,20100.0
DC,Habarugira,David,D,48000.0,55500.0
HOU,Hainault,Andre,D,42000.0,55125.0
HOU,Hall,Tally,GK,45000.0,54375.0
NY,Hall,Jeremy,M,55000.0,104000.0
DC,Hamid,Bill,GK,20100.0,26766.66
COL,Harden,Ty,D,34008.0,34008.0
CHV,Harmse,Kevin,D-M,79200.0,79200.0
KC,Harrington,Michael,M-D,64560.0,82060.0
DAL,Harris,Atiba,M-F,62700.0,65700.0
KC,Hartman,Kevin,GK,165000.0,165000.0
COL,Harvey,Jordan,D,50000.0,51250.0
HOU,Hayden,John-Michael,M,20100.0,20100.0
NE,Heaps,Jay,D,120000.0,126000.0
CLB,Hejduk,Frankie,D,150000.0,175000.0
KC,Hercegfalvi,Zoltan,F,168000.0,168000.0
DAL,Hernandez,Daniel,M-D,35352.0,42852.0
SJ,Hernandez,Jason,D,100000.0,100000.0
CLB,Hesmer,William,GK,77000.0,77000.0
KC,Hirsig,Santiago,M,75000.0,75000.0
KC,Hohlbein,Aaron,D,34650.0,34650.0
HOU,Holden,Stuart,M,34728.75,34728.75
COL,Holody,Michael,D,20100.0,20100.0
RSL,Horst,David,D,34000.0,34000.0
SJ,Huckerby,Darren,F,360000.0,385000.0
SEA,Hurtado,John Kennedy,D,36000.0,37000.0
CHI,Husidic,Baggio,M,55000.0,97000.0
SEA,Ianni,Patrick,D,72000.0,72000.0
TFC,Ibrahim,Fuad,F,75000.0,108000.0
NE,Igwe,Amaechi,D,75000.0,108000.0
DAL,Ihemelu,Ugo,D,140000.0,140000.0
CLB,Iro,Andy,D,45100.0,62600.0
DC,Jacobson,Andrew,M,34000.0,34000.0
DC,Jakovic,Dejan,D,90000.0,108812.5
DC,James,Julius,D,42350.0,51100.0
DC,Janicki,Greg,D,34000.0,34000.0
NE,Jankauskas,Edgaras,F,240000.0,240000.0
SEA,Jaqua,Nate,F,189996.0,208121.0
CHV,Jazic,Ante,D,90000.0,98500.0
KC,Jewsbury,Jack,D,130000.0,139125.0
DC,John,Avery,D,60000.0,63625.0
DAL,John,George,D,34008.0,34008.0
RSL,Johnson,Will,F,51200.0,64771.43
SJ,Johnson,Ryan,M,70000.0,70000.0
NY,Johnson,Carlos,D,90000.0,110750.0
LA,Jordan,Bryan,F,34000.0,34000.0
NE,Joseph,Shalrie,M,425000.0,450000.0
KC,Kamara,Kei,F,55385.0,65385.0
NY,Kandji,Macoumba,F,70000.0,90988.37
SEA,Keller,Kasey,GK,300000.0,300000.0
CHV,Kennedy,Dan,GK,50000.0,50000.0
DC,Khumalo,Thabiso,M-F,34650.0,34650.0
COL,Kimura,Kosuke,D,52500.0,52500.0
SEA,King,Stephen,M,34000.0,34000.0
LA,Kirovski,Jovan,F,80000.0,80000.0
LA,Klein,Chris,D,175000.0,175000.0
CHV,Kljestan,Sacha,M,170000.0,203000.0
NE,Knighton,Brad,GK,34000.0,34000.0
DC,Kocic,Milos,GK,20100.0,20100.0
LA,Kovalenko,Dema,M,130000.0,137618.75
KC,Kraus,Michael,M-F,34000.0,34000.0
KC,Kronberg,Eric,GK,34650.0,34650.0
NY,Krupnik,Leonid,D,144000.0,144000.0
COL,LaBrocca,Nick,M,70000.0,72500.0
CHV,Lahoud,Michael,M,36000.0,45375.0
DAL,Lambo,Josh,GK,70000.0,103000.0
HOU,Landin,Luis Angel,F,120000.0,120000.0
NE,Larentowicz,Jeff,M,34650.0,34650.0
SEA,Le Toux,Sebastian,M,100000.0,112000.0
KC,Leathers,Jonathan,D,34000.0,34000.0
SJ,Leitch,Chris,D,87000.0,87000.0
CLB,Lenhart,Steven,F,34000.0,36333.34
SEA,Levesque,Roger,F,40008.0,40008.0
LA,Lewis,Eddie,M,160008.0,165722.29
DAL,Leyva,Bryan,M,45000.0,75833.32
CHV,Lillingston,Eduardo,F,96000.0,96000.0
SEA,Ljungberg,Fredrik,M,1300000.0,1314000.0
KC,Lopez,Claudio,F,180000.0,180000.0
CHI,Lowry,Peter,F-M,20100.0,20100.0
SJ,Luiz Moreira,Andre,M,36000.0,36000.0
LA,Magee,Mike,F,70000.0,72500.0
NE,Mansally,Abdoulie,F-M,34650.0,34650.0
CHI,Mapp,Justin,M,220000.0,255000.0
DAL,Marosevic,Peri,F,55000.0,104000.0
KC,Marquess,Matt,D,20100.0,20100.0
CHV,Marsch,Jesse,M,165000.0,174375.0
LA,Marshall,Yohance,D,20100.0,20100.0
SEA,Marshall,Tyrone,D,157500.0,161250.0
CLB,Marshall,Chad,D,250000.0,320000.0
COL,Mastroeni,Pablo,M-D,255000.0,300500.0
RSL,Mathis,Clint,M,115000.0,115000.0
CHV,Mayen,Gerson,M,20100.0,20100.0
NY,M'Buta,Matthew,M,20100.0,20100.0
CHI,McBride,Brian,F,360000.0,385333.33
DAL,McCarty,Dax,M,55605.0,68105.0
SJ,McDonald,Brandon,M,20100.0,20100.0
KC,McKenzie,Rauwshan,D,34008.0,34008.0
DC,McTavish,Devon,D-M,50000.0,52500.0
NY,Mendes,Carlos,D,85000.0,88125.0
LA,Miglioranzi,Stefani,M,69999.96,79499.96
CLB,Moffat,Adam,M,48000.0,48000.0
SEA,Montero,Fredy,F,155000.0,155000.0
COL,Moor,Drew,D,132000.0,149188.89
RSL,Morales,Javier,M,150000.0,200000.0
CLB,Moreno,Alejandro,F,132300.0,137300.0
DC,Moreno,Jaime,F,350000.0,355000.0
KC,Morsink,Kurt,M,34650.0,34650.0
RSL,Movsisyan,Yura,F,60582.5,70582.5
HOU,Mullan,Brian,M,171000.0,180312.5
HOU,Mulrooney,Richard,M,165375.0,165375.0
KC,Myers,Chance,D-M,70000.0,130000.0
CHI,Myrie,Dave,D,34000.0,34000.0
CHV,Nagamura,Paulo,M,98398.13,98398.13
DC,Namoff,Bryan,D,100000.0,105000.0
SEA,Neagle,Lamar,M,15300.0,15300.0
RSL,Nimo,Alex,F-M,70000.0,103000.0
COL,Noonan,Pat,F,175008.0,175008.0
DC,N'Silu,Ange,F,65004.0,76254.0
RSL,Nunez,Tino,M,20100.0,20100.0
CHI,Nyarko,Patrick,F,80000.0,160000.0
SEA,Nyassi,Sanna,M,20100.0,20100.0
NE,Nyassi,Sainey,M,34650.0,34650.0
CLB,Nyazamba,Stanley,F,34000.0,34000.0
COL,O'Brien,Ciaran,M,70000.0,103750.0
HOU,Oduro,Dominic,F,34650.0,34650.0
NY,Oebster,Ernst,M,36000.0,36000.0
RSL,Olave,Jamison,D,157500.0,172500.0
DC,Olsen,Ben,M,225000.0,225000.0
NE,Ombiogno,Stephane,F,35652.0,43777.0
HOU,Onstad,Pat,GK,181650.0,181650.0
CLB,O'Rourke,Danny,D,90000.0,102500.0
NE,Osei,Emmanuel,D,45000.0,50625.0
CLB,Oughton,Duncan,D,42492.0,42492.0
CHV,Padilla,Jesus Andres,F,36000.0,36000.0
CLB,Padula,Gino,D,150000.0,175000.0
COL,Palguta,Scott,D,54999.96,54999.96
CHI,Pappa,Marco,M,42000.0,42000.0
KC,Pardo,Boris,GK,20100.0,20100.0
CHV,Parker,Lance,GK,20100.0,20100.0
LA,Patterson,Kyle,M,20100.0,20100.0
CHI,Pause,Logan,M,145000.0,153125.0
DAL,Pearce,Heath,D,48000.0,57500.0
COL,Peterson,Jacob,F,100000.0,118750.0
NY,Petke,Mike,D,80000.04,80000.04
NE,Phelan,Pat,M,34650.0,34650.0
COL,Pickens,Matt,GK,125000.0,127500.0
SJ,Pitchkolan,Aaron,D,50000.0,51250.0
DC,Pontius,Chris,M-F,36000.0,66000.0
CHI,Prideaux,Brandon,D,75600.0,75600.0
DAL,Purdy,Steven,D,40000.0,40000.0
DC,Quaranta,Santino,M-F,70000.0,72500.0
NE,Ralston,Steve,F-M,150000.0,150000.0
CHV,Razov,Ante,F,140000.0,147750.0
NE,Reis,Matt,GK,173343.75,173343.75
CLB,Renteria,Emilio,F,90000.0,91875.0
RSL,Reynish,Kyle,GK,34000.0,34000.0
SJ,Ribeiro,Antonio,M,51000.0,51000.0
DAL,Ricchetti,Pablo,M,145200.0,151825.0
NY,Richards,Dane,M-F,125000.0,136500.0
LA,Ricketts,Donovan,GK,150000.0,150000.0
SEA,Riley,James,D,69000.0,72625.0
RSL,Rimando,Nick,GK,105000.0,116000.0
SJ,Roberts,Jamil,D,20100.0,20100.0
CHI,Robinson,Dasan,D,46856.25,46856.25
HOU,Robinson,Eddie,D,137812.5,137812.5
TFC,Robinson,Carl,M,300000.0,315000.0
DAL,Rocha,Andre,M,140000.0,140000.0
CLB,Rogers,Robbie,M-F,92500.0,92500.0
NY,Rojas,Jorge,M,120000.0,130000.0
CHI,Rolfe,Chris,F,95550.0,100250.0
Pool,Rueckner,Bryant,GK,34000.0,34000.0
RSL,Russell,Robbie,D-M,97583.5,103334.93
DAL,Sala,Dario,GK,140000.0,158125.0
SJ,Salinas,Shea,M,36300.0,36300.0
SJ,Sanchez,Ramon,M,72000.0,82050.0
LA,Sanneh,Tony,D,84000.0,85250.0
CHV,Santos,Maicon,F,84000.0,84000.0
CHV,Saragosa,Marcelo,D-M,120000.0,124285.71
NY,Sassano,Luke,M-D,34000.0,34000.0
LA,Saunders,Josh,GK,41340.0,44473.75
TFC,Sayang,Amadou,D,34008.0,40563.55
CLB,Schelotto,Guillermo Barros,F-M,650000.0,775000.0
CLB,Schoeni,Kenny,GK,34000.0,34000.0
COL,Schunk,Ross,F,20100.0,20100.0
SEA,Scott,Zach,D,40008.0,40008.0
CHI,Segares,Gonzalo,D,61519.5,64019.5
RSL,Seitz,Chris,GK,75000.0,110500.0
TFC,Serioux,Adrian,D,119070.0,131570.0
LA,Sesay,Israel,F,70000.0,102083.33
Pool,Sharpe,Christopher,GK,34000.0,34000.0
DAL,Shea,Brek,M-D,70000.0,103000.0
DC,Shipalane,Tiyiselani,M,15300.0,16300.0
NE,Shuttleworth,Robert,GK,20100.0,20100.0
DC,Simms,Clyde,M,150000.0,156000.0
COL,Smith,Jamie,M,159600.0,169600.0
KC,Souter,Kevin,M,34000.0,34000.0
NY,Stammler,Seth,M,118000.0,118000.0
CHV,Stepanovic,Bojan,M,120000.0,121750.0
SEA,Sturgis,Nathan,M,100000.0,133000.0
CHV,Suarez,Claudio,D,75000.0,75000.0
DC,Szetela,Danny,M,90000.0,90000.0
CHV,Talley,Carey,D,128256.0,128256.0
CHV,Thomas,Shavar,D,104500.0,108250.0
NE,Thompson,Wells,M,34650.0,34650.0
HOU,Thompson,Abe,F,60000.0,63625.0
CHV,Thornton,Zach,GK,52500.0,55000.0
CHI,Thorrington,John,M,63000.0,64875.0
NE,Tierney,Chris,D-M,34000.0,34000.0
DAL,Torres,Daniel,D,100000.0,110000.0
CHV,Trujillo,Mariano,M,90000.0,90000.0
NE,Twellman,Taylor,F,395000.0,420000.0
NY,Ubiparipovic,Sinisa,M,34650.0,34650.0
HOU,Ustruck,Erik,F,20100.0,20100.0
SEA,Vagenas,Peter,M,158400.0,158400.0
LA,Valentin,Julian,D,36000.0,36000.0
COL,Valentino,Rob,D,39600.0,57100.0
DAL,Van Den Bergh,Dave,M,210000.0,227000.0
DC,Vaughn,Lawson,D,34650.0,34650.0
CHV,Victorine,Sasha,M,125000.0,135000.0
NE,Videira,Michael,M,34000.0,34000.0
TFC,Vitti,Pablo,M-F,288000.0,303000.0
DAL,Wagner,Blake,D,50930.0,63430.0
SEA,Wahl,Tyson,D,34650.0,34650.0
HOU,Waibel,Craig,D,77008.8,77008.8
DC,Wallace,Rodney,M-D,55000.0,104000.0
DAL,Wallace,Anthony,D-M,75000.0,108000.0
CHI,Ward,Tim,D,45000.0,45000.0
CHI,Washington,Austin,D,20100.0,20100.0
KC,Watson,Lance,M,34000.0,34000.0
HOU,Weaver,Cam,F,64980.0,73230.0
SJ,Weber,Andrew,GK,37500.0,37500.0
TFC,White,O'Brian,F,36000.0,113000.0
DC,Wicks,Josh,GK,42000.0,42000.0
RSL,Williams,Andy,M,84000.0,84000.0
RSL,Wingert,Chris,D,105000.0,105000.0
KC,Wolff,Josh,F,200004.0,200004.0
NY,Wolyniec,John,F,80000.0,80000.0
SJ,Wondolowski,Chris,M,34650.0,34650.0
CHI,Woolard,Daniel,D,34000.0,34000.0
TFC,Wynne,Marvell,D,57000.0,159500.0
SJ,Zaher,Michael,D,20100.0,20100.0
SEA,Zakuani,Steve,F,65000.0,163000.0
CHV,Zamora,Cesar,M,20100.0,20100.0
CLB,Zayner,Jed,D,39930.0,47430.0
NY,Zimmerman,Nick,D,20100.0,20100.0
KC,Zusi,Graham,F-M,34008.0,34008.0
