club,last_name,first_name,position,base_salary,guaranteed_compensation
CHI,Schweinsteiger,Bastian,M,5400000.0,5400000.0
CHI,Solignac,Luis,F,274999.92,328312.42
CHI,Vincent,Brandon,D,96250.0,118125.0
CLB,Abu,Mohammed,M,165000.0,171250.0
CLB,Abubakar,"Alhassan ""Lalas""",D,65000.04,72500.04
CLB,Afful,Harrison,D,280000.0,296666.67
CLB,Crognale,Alex,D,84996.0,84996.0
CLB,De Lima Junior,Artur,M,80004.0,99879.0
CLB,Duka,Dilly,M,175000.0,175000.0
CLB,Finlay,Ethan,M,290000.0,290000.0
CLB,Francis,Waylon,D,227500.0,251875.0
CLB,Hansen,Nikolaj,F,65000.04,72500.04
CLB,Higuain,Federico,M,1050000.0,1050000.0
CLB,Hollingsworth,Marshall,M,54075.0,54075.0
CLB,Jahn,Adam,F,92500.0,92500.0
CLB,Jimenez,Hector,M,150000.0,150000.0
CLB,Kamara,Ola,F,450000.0,482500.0
CLB,Ketterer,Logan,GK,53004.0,53004.0
CLB,Maloney,Connor,D,53004.0,53004.0
CLB,Manneh,Kekuta,M-F,138875.0,168375.0
CLB,Martinez,Cristian,M,65633.4,70133.4
CLB,Mensah,Jonathan,D,750000.0,844000.0
CLB,Meram,Justin,M,300000.0,328750.0
CLB,Naess,Nicolai,D,235000.0,242500.0
CLB,Obinwa,Abuchi,M,65004.0,65004.0
CLB,Raitala,Jukka,D,125004.0,161670.67
CLB,Saravia,Rodrigo,M,65625.0,65625.0
CLB,Sauro,Gaston,D,585000.0,601312.5
CLB,Steffen,Zack,GK,105000.0,105000.0
CLB,Stuver,Brad,GK,80004.0,80004.0
CLB,Swanson,Ben,M,85000.0,105416.67
CLB,Trapp,Wil,M,300000.0,350000.0
CLB,Williams,Josh,D,110004.0,110004.0
COL,Adjei-Boateng,Bismark,M,300000.0,341246.0
COL,Azira,Michael,M,110000.0,116625.0
COL,Badji,Dominique,F,65000.0,65000.0
COL,Berner,John,GK,66150.0,66150.0
COL,Burling,Bobby,D,120000.0,126000.0
COL,Calvert,Caleb,F,100000.0,107500.0
COL,Castillo,Dennis,D,54075.0,54075.0
COL,Da Fonte,Mike,D,65004.0,65004.0
COL,Doyle,Kevin,F,1000000.0,1045000.0
COL,Ford,Kortne,D,69996.0,76996.0
COL,Gashi,Shkelzen,F,1575000.0,1668750.0
COL,Gatt,Joshua,M,175008.0,193508.0
COL,Gordon,Alan,F,180000.0,180000.0
COL,Hairston,Marlon,D-M,110004.0,110004.0
COL,Hamilton,Sam,M,65004.0,65004.0
COL,Howard,Tim,GK,2000000.0,2475000.0
COL,MacMath,Zac,GK,150000.0,150000.0
COL,Miller,Eric,D,75553.75,86553.75
COL,Perez,Ricardo,M,53004.0,54254.0
COL,Powers,Dillon,M,295000.0,325000.0
COL,Ramirez,Juan Edgardo,M,100000.0,100000.0
COL,Saeid,Mohammed,M,160000.0,170000.0
COL,Serna,Dillon,M,72600.0,85600.0
COL,Sjoberg,Axel,D,108350.0,123350.0
COL,Watts,Jared,D-M,75000.0,75000.0
COL,Williams,Mekeil,D,110000.0,115000.0
DAL,Acosta,Kellyn,M,260000.0,280000.0
DAL,Akindele,Tesho,F-M,95000.0,112500.0
DAL,Barrios,Michael,M,100000.0,100000.0
DAL,Cannon,Reggie,D,53000.04,53000.04
DAL,Cermeno,Carlos,M,120000.0,123000.0
DAL,Chala,Anibal,D,250000.08,333000.08
DAL,Colman,Cristian,F,300000.0,385000.0
DAL,Craft,Coy,F-M,85000.0,102083.33
DAL,Diaz,Mauro,M,784000.0,880890.0
DAL,Ferreira,Jesus,F,53000.0,53000.0
DAL,Figueroa,Maynor,D,320000.0,343333.33
DAL,Gonzalez,Jesse,GK,85000.0,94375.0
DAL,Grana,Hernan,D,200000.04,225500.04
DAL,Gruezo,Carlos,M,495000.0,731500.0
DAL,Guillen,Aaron,D,54075.0,54075.0
DAL,Harris,Atiba,M-F,155004.0,155004.0
DAL,Hayes,Jacori,M,65000.04,72500.04
DAL,Hedges,Matt,D,399996.0,424996.0
DAL,Hollingshead,Ryan,M-D,132500.0,132500.0
DAL,Hume,Walker,D,53004.0,53004.0
DAL,Lamah,Roland,M,630000.0,773500.0
DAL,Morales,Javier,M,300000.0,315000.0
DAL,Pomykal,Paxton,M,70000.0,75000.0
DAL,Reid,Adonijah,F,70000.08,87500.08
DAL,Reynolds,Bryan,F,53000.0,55000.0
DAL,Seitz,Chris,GK,153000.0,153000.0
DAL,Ulloa,Victor,M,150000.0,152500.0
DAL,Urruti,Maximiliano,F,300000.0,300000.0
DAL,Zimmerman,Walker,D,205000.0,205000.0
DC,Acosta,Luciano,M-F,500000.0,602000.0
DC,Birnbaum,Steven,D,474996.0,499996.0
DC,Boswell,Bobby,D,260000.0,260000.0
DC,Buescher,Julian,M,80000.0,94700.0
DC,DeLeon,Nick,M,255000.0,255000.0
DC,Durkin,Chris,D-M,70000.0,79166.67
DC,Franklin,Sean,D,258756.0,283756.0
DC,Hamid,Bill,GK,350000.0,395500.0
DC,Harkes,Ian,M,90000.0,123237.5
DC,Jeffrey,Jared,M,105000.0,115000.0
DC,Kamara,Alhaji,F,80000.0,88250.0
DC,Kemp,Taylor,D,120000.0,120000.0
DC,Klenofsky,Eric,GK,53004.0,56754.0
DC,Le Toux,Sebastien,F-M,125004.0,140004.0
DC,Mullins,Patrick,F,114125.0,144125.0
DC,Neagle,Lamar,M-F,200000.0,202833.33
DC,Nyarko,Patrick,F-M,235000.0,250750.0
DC,Odoi-Atsem,Chris,D,65000.04,72500.04
DC,Opare,Kofi,D,105000.0,120000.0
DC,Ortiz,Jose Guillermo,F,129996.0,137621.0
DC,Robinson,Jalen,D,69996.0,69996.0
DC,Rolfe,Chris,F,275000.0,290000.0
DC,Sam,Lloyd,M-F,240000.0,250000.0
DC,Sarvas,Marcelo,M,360000.0,425000.0
DC,Tissot,Maxim,D,65000.0,65000.0
DC,Vincent,Rob,M-F,65633.4,65633.4
DC,Worra,Travis,GK,65625.0,65625.0
HOU,Alexander,Eric,M,190000.0,203750.0
HOU,Anibaba,Jalil,D,110004.0,110004.0
HOU,Beasley,DaMarcus,D,316008.0,351008.0
HOU,Brown,Calle,GK,65000.0,65000.0
HOU,Cabezas,Juan David,M,243000.0,267000.0
HOU,Clark,Ricardo,M,335160.0,372660.0
HOU,Da Silva,Leonardo,D,140004.0,147670.67
HOU,DeLaGarza,AJ,D,250000.0,252500.0
HOU,Deric,Tyler,GK,185000.0,185000.0
HOU,Elis,Alberth,F,423000.0,423000.0
HOU,Escalante,Jose,M,53004.0,53004.0
HOU,Garcia,Boniek,M,225000.0,247500.0
HOU,Garcia,Kevin,D,65633.4,65633.4
HOU,Holland,Joseph,M,53004.0,53004.0
HOU,Hunter,Taylor,D,53004.0,53004.0
HOU,Iniguez,Agustin,D,143000.0,143000.0
HOU,Lucatero,Christian,M,53000.0,53250.0
HOU,Machado,Adolfo,D,200004.0,216504.0
HOU,Malki,George,D,65004.0,65004.0
HOU,Manotas,Mauro,F,215746.08,215746.08
HOU,Monteiro de Lima,Alex,M,170000.0,170000.0
HOU,Quioto,Romell,F,200004.0,212504.0
HOU,Remick,Dylan,D,66150.0,66150.0
HOU,Rodriguez,Memo,M,53004.0,53004.0
HOU,Sanchez,Vicente,F,65004.0,65004.0
HOU,Torres,Erick,F,650000.0,665000.0
HOU,Wenger,Andrew,M,210000.0,210000.0
HOU,Willis,Joe,GK,106312.5,106312.5
KC,Abdul-Salaam,Saad,D,96800.0,110550.0
KC,Besler,Matt,D,725000.0,758250.0
KC,Blessing,Latif,F,65004.0,74379.0
KC,Dwyer,Dom,F,550000.0,668750.0
KC,Dykstra,Andrew,GK,80004.0,87654.51
KC,Ellis,Kevin,D,140004.0,148337.33
KC,Espinoza,Roger,M,850000.0,850000.0
KC,Feilhaber,Benny,M,600000.0,600000.0
KC,Fernandes,Gerso,M-F,550008.0,591258.0
KC,Iwasa,Cameron,F,53004.0,53004.0
KC,Juliao,Igor,D,100008.0,115008.0
KC,Medranda,Jimmy,D,130008.0,130008.0
KC,Melia,Tim,GK,165000.0,167500.0
KC,Mustivar,Soni,M,200000.0,200000.0
KC,Opara,Ike,D,150000.0,150000.0
KC,Palmer-Brown,Erik,D,75000.0,75500.0
KC,Pasher,Tyler,D-M,53000.0,53000.0
KC,Porter,Cameron,F,65000.0,117500.0
KC,Rubio Kostner,Diego,F,202000.0,218875.0
KC,Saad,Soony,F,65004.0,65004.0
KC,Salloi,Daniel,F,53000.0,53000.0
KC,Sanchez,Ilie,M,300000.0,305000.0
KC,Sinovic,Seth,D,125000.0,132666.67
KC,Storm,Colton,D,53004.0,53004.0
KC,Zendejas,Adrian,GK,53000.0,53000.0
KC,Zusi,Graham,M,725000.0,757102.27
LA,Alessandrini,Romain,M,1669400.64,1999400.64
LA,Arellano,Hugo,D,65000.0,72375.0
LA,Boateng,Emmanuel,F,115000.0,115000.0
LA,Cole,Ashley,D,350000.0,377625.0
LA,Diallo,Bradley,D,65004.0,65004.0
LA,Diop,Clement,GK,65625.0,65625.0
LA,Dos Santos,Giovani,F,3750000.0,5500000.0
LA,Garcia,Rafael,M,82500.0,82500.0
LA,Husidic,Baggio,M,175000.0,175000.0
LA,Jamieson,Bradford,F,66150.0,66150.0
LA,Jones,Jermaine,M,600000.0,722500.2
LA,Kempin,Jonathan,GK,65004.0,65004.0
LA,Lassiter,Ariel,F,54075.0,54075.0
LA,Lletget,Sebastian,M,230000.0,242666.67
LA,McBean,Jack,F,65625.0,65625.0
LA,McInerney,Jack,F,325000.0,325000.0
LA,Mendiola,Raul,F,65625.0,65625.0
LA,Pedro,Joao,M,120000.0,141000.0
LA,Rogers,Robbie,M,225000.0,233500.0
LA,Romney,David,D,66150.0,66150.0
LA,Rowe,Brian,GK,120000.0,120000.0
LA,Smith,Nathan,D,53004.0,53004.0
LA,Steres,Daniel,D,105000.0,112062.6
LA,Van Damme,Jelle,D,600000.0,662500.0
LA,Villarreal,Jaime,M,53004.0,53004.0
LA,Villarreal,Jose,F,105000.0,105000.0
LA,Zardes,Gyasi,F,577500.0,577500.0
LAFC,Alvarez,Carlos,M,65004.0,65004.0
LAFC,Etim,Monday Bassey,M,53004.0,53004.0
MNUFC,Alvbage,John,GK,229998.0,247748.0
MNUFC,Anor,Bernardo,M,105000.0,105000.0
MNUFC,Burch,Marc,D,135000.0,135000.0
MNUFC,Calvo,Francisco,D,300000.0,330843.63
MNUFC,Cronin,Sam,M,300000.0,306250.0
MNUFC,Danladi,Abu,F,125000.04,176000.04
MNUFC,Davis,Justin,D,80000.0,89750.0
MNUFC,De Villardi,Thomas,D,53004.0,53004.0
MNUFC,Demidov,Vadim,D,550008.0,555008.0
MNUFC,Greenspan,Joseph,D,65000.0,66469.08
MNUFC,Heavner,Billy,GK,53004.0,53004.0
MNUFC,Ibarra,Miguel,M,290004.0,322326.0
MNUFC,Ibson,,M,200004.0,210337.4
MNUFC,Jome,Ismaila,M,65004.0,67837.33
MNUFC,Kadrii,Bashkim,M,264000.0,288100.0
MNUFC,Kallman,Brent,D,65004.0,68295.67
MNUFC,Martin,Collin,M,84996.0,84996.0
MNUFC,McLain,Patrick,GK,80000.0,80000.0
MNUFC,Molino,Kevin,M,350004.0,402504.0
MNUFC,Ramirez,Christian,M,350004.0,392504.4
MNUFC,Schuller,Rasmus,M,200004.0,225004.0
MNUFC,Shuttleworth,Bobby,GK,155000.0,171875.0
MNUFC,Taylor,Jermaine,D,125004.0,135004.0
MNUFC,Thiesson,Jerome,D,171000.0,210166.67
MNUFC,Venegas,Johan,M,215000.0,227500.0
MNUFC,Venegas,Kevin,D,85000.0,88333.33
MNUFC,Warner,Collen,M,230004.0,230004.0
MTL,Arregui,Adrian,M,240000.0,290976.67
MTL,Beland Goyette,Louis,M,53000.0,54250.0
MTL,Bernardello,Hernan,M,288000.0,288000.0
MTL,Bernier,Patrice,M,165000.0,165000.0
MTL,Bitolo,Ambroise,D,100000.0,100000.0
MTL,Bush,Evan,GK,136750.0,136750.0
MTL,Cabrera,Victor,D,260000.0,260000.0
MTL,Camara,Hassoun,D,255000.0,255000.0
MTL,Choiniere,David,M,54075.0,54075.0
MTL,Ciman,Laurent,D,630000.0,661666.67
MTL,Crepeau,Maxime,GK,75000.0,79083.33
MTL,Depuy,Nick,F,65000.04,72500.04
MTL,Donadel,Marco,M,349992.0,386658.67
MTL,Duvall,Chris,D,70875.0,70875.0
MTL,Fisher,Kyle,D,53004.0,53004.0
MTL,Jackson-Hamel,Anthony,F,66150.0,66150.0
MTL,Kronberg,Eric,GK,99999.96,104999.96
MTL,Lefevre,Wandrille,D,94999.92,104499.92
MTL,Lovitz,Daniel,M,78750.0,78750.0
MTL,Mallace,Calum,M,115000.0,131250.0
MTL,Mancosu,Matteo,F,700000.08,719541.75
MTL,Oduro,Dominic,F,330000.0,330000.0
MTL,Piatti,Ignacio,M,450000.0,450000.0
MTL,Romero,Andres,M,120000.0,120000.0
MTL,Salazar,Michael,F,54075.0,54075.0
MTL,Shome,Shamit,M,100000.08,128500.08
MTL,Tabla,Ballou Jean-Yves,M,70000.0,78999.8
NE,Agudelo,Juan,F,475000.0,502500.0
NE,Angoua,Benjamin,D,600000.0,654333.33
NE,Bunbury,Teal,F,215000.0,260000.0
NE,Caldwell,Scott,M,115000.0,125000.0
NE,Cropper,Cody,F,65625.0,65625.0
NE,Fagundez,Diego,M,160000.0,180000.0
NE,Farrell,Andrew,D,182600.0,263600.0
NE,Herivaux,Zachary,M,65625.0,65625.0
NE,Hollinger-Janzen,Femi,F,54075.0,54075.0
NE,Kamara,Kei,F,800000.0,800000.0
NE,Knighton,Brad,GK,100910.25,100910.25
NE,Kobayashi,Daigo,M,69996.0,76996.0
NE,Kouassi,Xavier,M,840000.0,890541.75
NE,Mlinar Delamea,Antonio,D,400008.0,400008.0
NE,Nguyen,Lee,M,500000.0,500000.0
NE,Rowe,Kelyn,M,165000.0,230000.0
NE,Smith,Donnie,M,66150.0,66150.0
NE,Smith,Joshua,D,53004.0,53004.0
NE,Tierney,Chris,D-M,140000.0,148333.33
NE,Turner,Matt,GK,54075.0,54075.0
NE,Watson,Je-Vaughn,D-M,150000.0,155666.67
NE,Woodberry,London,D,69300.0,69300.0
NE,Wright,Brian,F,65625.0,84375.0
NYCFC,Allen,RJ,D,100000.08,101666.75
NYCFC,Awuah,Kwame,D-M,53004.0,53004.0
NYCFC,Brilliant,Frederic,D,280000.0,319666.67
NYCFC,Callens,Alexander,D,180000.0,180000.0
NYCFC,Camargo,Miguel,M,99999.96,108249.96
NYCFC,Chanot,Maxime,D,350000.0,383000.0
NYCFC,Diskerud,Mix,M,772669.0,772669.0
NYCFC,Gomez,Shannon,D,54075.0,54075.0
NYCFC,Harrison,Jack,M,130000.0,165500.0
NYCFC,Herrera,Yangel,M,123557.04,123557.04
NYCFC,Johansen,Eirik,GK,65625.0,65625.0
NYCFC,Johnson,Sean,GK,220008.0,220008.0
NYCFC,Lewis,Jonathan,F,80000.04,115500.04
NYCFC,Lopez,Mikey,M,75000.0,75000.0
NYCFC,Matarrita,Ronald,D,175000.0,200000.0
NYCFC,McNamara,Thomas,M,185000.04,185000.04
NYCFC,Mena,Jefferson,D,250000.0,261400.0
NYCFC,Moralez,Maximiliano,M,2000000.04,2000000.04
NYCFC,Okoli,Sean,F,52999.92,52999.92
NYCFC,Pirlo,Andrea,M,5600000.0,5915690.0
NYCFC,Rawls,Andre,GK,65633.4,65633.4
NYCFC,Ring,Alexander,M,340000.08,376666.75
NYCFC,Shelton,Khiry,F,92950.0,110450.0
NYCFC,Stertzer,John,M,65000.0,65000.0
NYCFC,Sweat,Ben,D,65004.0,65004.0
NYCFC,Villa,David,F,5610000.0,5610000.0
NYCFC,Wallace,Rodney,M,220000.08,220000.08
NYCFC,White,Ethan,D,65000.0,65000.0
NYRB,Abang,Anatole,F,65625.0,65625.0
NYRB,Adams,Tyler,M,75000.0,91041.67
NYRB,Allen,Brandon,F,65625.0,65625.0
NYRB,Baah,Gideon,D,230000.0,315500.0
NYRB,Basuljevic,Arun,M,53004.0,53004.0
NYRB,Bilyeu,Justin,D,54075.0,54075.0
NYRB,Collin,Aurelien,D,450000.0,450000.0
NYRB,Davis,Sean,M,110000.0,127500.0
NYRB,Etienne,Derrick,M,53000.0,58000.0
NYRB,Grella,Mike,F,186000.0,188250.0
NYRB,Gulbrandsen,Fredrik,F,360000.0,360000.0
NYRB,Kljestan,Sacha,M,650000.0,787500.0
NYRB,Lade,Connor,D,85000.0,92812.5
NYRB,Lawrence,Kemar,D,100000.0,205600.0
NYRB,Lewis,Zeiko,M,75000.0,93750.0
NYRB,Long,Aaron,D,65000.0,65000.0
NYRB,Martins,Felipe,M,275000.0,305000.0
NYRB,Meara,Ryan,GK,100008.0,105008.0
NYRB,Metzger,Dan,M,53004.0,53004.0
NYRB,Murillo,Michael,D,65004.0,73754.0
NYRB,Muyl,Alex,F,65625.0,69625.0
NYRB,N'dam,Hassan,D,53004.0,53004.0
NYRB,Perrinelle,Damien,D,175008.0,175008.0
NYRB,Robles,Luis,GK,290000.0,292500.0
NYRB,Royer,Daniel,M,450000.0,450000.0
NYRB,Veron,Gonzalo,M-F,500000.0,500000.0
NYRB,Wright-Phillips,Bradley,F,1500000.0,1635000.0
NYRB,Zizzo,Sal,M,110000.0,110000.0
ORL,Aja,Jose,D,216000.0,216000.0
ORL,Alston,Kevin,D,135000.0,135000.0
ORL,Barnes,Giles,F-M,725000.0,781250.0
ORL,Barry,Hadji,F,68750.0,73312.5
ORL,Bendik,Joe,GK,165000.0,174083.4
ORL,Carrasco,Servando,M,114996.0,114996.0
ORL,Da Silva,Pierre,M,53004.0,53004.0
ORL,Donovan,Conor,D,100000.0,128000.0
ORL,Edwards,Earl,GK,65000.0,65000.0
ORL,Garcia,Devron,M-F,53004.0,53004.0
ORL,Gil,Luis,M,144000.0,144000.0
ORL,Giro,Victor,D-M,80004.0,85316.5
ORL,Higuita,Cristian,M,150000.0,150000.0
ORL,Hines,Sebastian,D,129996.0,129996.0
ORL,Johnson,Will,M,414000.0,450000.0
ORL,Kaka,,M,6660000.0,7167500.0
ORL,Larin,Cyle,F,150000.0,192000.0
ORL,Laryea,Richmond,M,130000.0,159000.0
ORL,Nocerino,Antonio,M,800000.0,850000.0
ORL,Perez,Matias,F,260004.0,260004.0
ORL,Ramos,Rafael,D,100800.0,100800.0
ORL,Redding,Tommy,D,110000.0,117500.0
ORL,Rivas,Carlos,M,375000.0,375000.0
ORL,Rocha,Tony,M,65620.8,65620.8
ORL,Sane,Moussa,F,53004.0,53004.0
ORL,Saunders,Josh,GK,150000.0,150000.0
ORL,Spector,Jonathan,D,549996.0,611933.5
ORL,Stajduhar,Mason,GK,53000.0,53000.0
ORL,Sutter,Scott,D,240000.0,240000.0
ORL,Toia,Donny,D,70875.0,70875.0
PHI,Alberg,Roland,M,345000.0,394250.0
PHI,Ayuk,Eric,M,65625.0,65625.0
PHI,Bedoya,Alejandro,M,1131000.0,1197250.0
PHI,Blake,Andre,GK,148500.0,186500.0
PHI,Carroll,Brian,M,132000.0,140000.0
PHI,Creavalle,Warren,M,125000.0,138000.0
PHI,Davies,Charlie,F,108960.0,114684.94
PHI,Edu,Maurice,M,750000.0,818750.0
PHI,Elliott,Jack,D,53004.0,53004.0
PHI,Epps,Marcus,M,53004.0,53004.0
PHI,Fabinho,Fabinho,D,159759.0,167759.0
PHI,Gaddis,Raymon,D,165000.0,167500.0
PHI,Herbers,Fabian,M-F,110000.0,135500.0
PHI,Ilsinho,,M,470000.0,518333.33
PHI,Jones,Aaron,D,53004.0,53004.0
PHI,Jones,Derrick,M,65000.0,70900.0
PHI,Marquez,Richard,D,133000.0,139430.0
PHI,McCarthy,John,GK,86500.0,95750.0
PHI,McGuire,Jake,GK,53004.0,53004.0
PHI,Medunjanin,Haris,M,460008.0,505008.0
PHI,Najem,Adam,M,65000.04,65000.04
PHI,Onyewu,Oguchi,D,65004.0,65004.0
PHI,Picault,Fabrice,F,114999.96,128666.63
PHI,Pontius,Chris,M-F,400000.0,431000.0
PHI,Rosenberry,Keegan,D,104500.0,110312.5
PHI,Sapong,CJ,F,300000.0,300000.0
PHI,Simpson,Jay,F,465000.0,508333.33
PHI,Tribbett,Ken,D,65000.0,65000.0
PHI,Trusty,Auston,D,75000.0,104100.0
PHI,Wijnaldum,Giliano,D,65004.0,78337.33
PHI,Yaro,Joshua,D,130000.0,194000.0
POR,Adi,Fanendo,F,1190004.0,1736254.0
POR,Andriuskevicius,Vytautas,D,222500.0,244375.0
POR,Arboleda,Victor,M-F,65000.04,65000.04
POR,Arokoyo,Gbenga,D,135000.0,155600.0
POR,Asprilla,Dairon,M-F,138000.0,138000.0
POR,Attinella,Jeff,GK,100000.0,105083.33
POR,Barmby,Jack,M-F,65004.0,65004.0
POR,Blanco,Sebastian,M,1000008.0,1075008.0
POR,Chara,Diego,M,500000.0,522000.0
POR,Clarke,Rennico,D,53004.0,58004.0
POR,Ebobisse,Jeremy,F,130000.0,173000.0
POR,Farfan,Marco,D,53000.0,53000.0
POR,Gleeson,Jake,GK,110000.0,115166.67
POR,Guzman,David,M,185004.0,188337.33
POR,Mattocks,Darren,F,300000.0,316666.67
POR,McIntosh,Kendall,GK,53000.0,53000.0
POR,Melano,Lucas,F,790000.0,1010000.0
POR,Miller,Roy,D,150000.0,150000.0
POR,Myers,Chance,D,125004.0,125004.0
POR,Nagbe,Darlington,M/F,550000.0,565000.0
POR,Okugo,Amobi,D-M,65004.0,187941.5
POR,Olum,Lawrence,M,142500.0,157500.0
POR,Powell,Alvas,D,115000.0,123700.0
POR,Ridgewell,Liam,D,615000.0,615000.0
POR,Valentin,Zarek,D,110000.0,110000.0
POR,Valeri,Diego,M,2227500.0,2607500.0
POR,Zemanski,Ben,M,105000.0,109000.0
RSL,Acosta,Danilo,M,65625.0,65625.0
RSL,Allen,Jordan,M,178000.0,178000.0
RSL,Barrett,Chad,F,99000.0,105000.0
RSL,Beckerman,Kyle,M,750000.0,825000.0
RSL,Beltran,Anthony,D,220000.0,230950.0
RSL,Dunk,Reagan,D,53004.0,53004.0
RSL,Fernandez,Eduardo,GK,66150.0,66150.0
RSL,Glad,Justen,D,225000.0,246700.0
RSL,Hernandez,Jose,M,53004.0,56379.0
RSL,Holness,Omar,F,110000.0,133500.0
RSL,Horst,David,D,110004.0,115004.0
RSL,Lennon,Brooks,F,53004.0,53004.0
RSL,Maund,Aaron,D,165000.0,174437.5
RSL,Movsisyan,Yura,F,1750000.0,1973750.0
RSL,Mulholland,Luke,M,172500.0,172500.0
RSL,Phillips,Demar,D,155004.0,162837.33
RSL,Plata,Joao,F,350000.04,400000.04
RSL,Rimando,Nick,GK,450000.0,470000.0
RSL,Rusnak,Albert,M,825000.0,882812.5
RSL,Saucedo,Sebastian,M,90000.0,100500.0
RSL,Schmidt,Justin,D,53004.0,53004.0
RSL,Schuler,Chris,D,127500.0,132500.0
RSL,Silva,Luis,M-F,200004.0,208670.67
RSL,Sunday,Stephen,M,240000.0,253000.0
RSL,Van Oekel,Matt,GK,96000.0,96000.0
RSL,Velazco,Ricardo,F,65633.4,65633.4
RSL,Wingert,Chris,D,134004.0,145394.0
SEA,Adekoya,Seyi,F,53004.0,53004.0
SEA,Alfaro,Tony,D,54075.0,54075.0
SEA,Alonso,Osvaldo,M,1100000.0,1141667.0
SEA,Bruin,Will,F,325000.0,326666.67
SEA,Delem,Jordy,M,53004.0,53004.0
SEA,Dempsey,Clint,F,3200000.0,3892933.5
SEA,Evans,Brad,D-M,300000.0,338501.25
SEA,Fernandez,Alvaro,M,264000.0,294000.0
SEA,Fisher,Oniel,M-D,65625.0,65625.0
SEA,Frei,Stefan,GK,250000.0,256250.0
SEA,Jones,Joevin,D,90000.0,96166.67
SEA,Kovar,Aaron,M,66150.0,66350.0
SEA,Lodeiro,Nicolas,M,1371428.57,1743428.57
SEA,Mansaray,Victor,F,65625.0,69125.0
SEA,Marshall,Chad,D,350000.0,366250.0
SEA,Mathers,Zach,M,53004.0,53004.0
SEA,Meredith,Bryan,GK,66150.0,66150.0
SEA,Miller,Tyler,GK,65633.4,65633.4
SEA,Morris,Jordan,F,225000.0,237500.0
SEA,Roldan,Cristian,M,115000.0,137000.0
SEA,Shipp,Harrison,M,144999.96,144999.96
SEA,Svensson,Gustav,M,170000.04,170000.04
SEA,Tolo,Nouhou,D,52999.92,52999.92
SEA,Torres,Roman,D,433000.0,508812.5
SEA,Wingo,Henry,D-M,53004.0,53004.0
SJ,Alashe,Fatai,M,98175.0,114425.0
SJ,Amarikwa,Quincy,F,256500.0,270166.67
SJ,Barrera,Leandro,F,100000.0,100000.0
SJ,Bernardez,Victor,D,225000.0,266600.0
SJ,Bersano,Matt,GK,65004.0,65004.0
