club,last_name,first_name,position,base_salary,guaranteed_compensation
NE,Dube,Mkhokheli,F,17700.0,17700.0
TFC,Dunivant,Todd,D,104737.5,104737.5
DC,Dyachenko,Rod,M,33000.0,33000.0
CHV,Ebert,Eric,D,12900.0,12900.0
NY,Echeverry,Oscar,F,80000.0,80000.0
TFC,Edwards,Brian,GK,36000.0,44750.0
CLB,Ekpo,Emmanuel,M,101500.0,123750.0
CLB,Elenio,Cory,M,12900.0,12900.0
TFC,Elkinson,Kilian,M,12900.0,12900.0
DC,Emilio,Luciano,F,720000.0,758857.14
COL,Erpen,Facundo,D,125000.0,125000.0
CHV,Eskandarian,Alecko,F,123500.0,131041.25
RSL,Espindola,Fabian,F,75000.0,75000.0
KC,Espinoza,Roger,M,45000.0,78750.0
CLB,Evans,Brad,M,33000.0,33000.0
CHV,Ferreira,Dejair,M,96000.0,185230.77
RSL,Findley,Robert,F,47100.0,59600.0
NE,Flood,Gary,M,17700.0,17700.0
CHV,Flores,Jorge,F,17700.0,17700.0
LA,Franchino,Joey,M,50000.0,50000.0
LA,Franklin,Sean,D,36000.0,48500.0
CHI,Frankowski,Tomasz,F,198000.0,214250.0
TFC,Freeman,Hunter,D,61160.0,71160.0
TFC,Gala,Gabe,D,12900.0,12900.0
CHV,Galindo,Maykel,F,79750.0,79750.0
DC,Gallardo,Marcelo,M,1500000.0,1874006.0
SJ,Garcia,Nick,D,137812.0,142812.0
CLB,Garey,Jason,F,48125.0,60625.0
TFC,Gaudet,Derek,F,12900.0,12900.0
CLB,Gaven,Eddie,M,165000.0,165000.0
LA,Gavin,Michael,D,17700.0,17700.0
NE,Germanese,Joe,M,12900.0,12900.0
SJ,Ghebru,Michael,F,12900.0,12900.0
COL,Gibbs,Cory,D,96000.0,103142.86
NY,Gilkerson,John,D,12900.0,12900.0
SJ,Glinton,Gavin,F,60000.0,60000.0
NY,Goldthwaite,Kevin,D,68750.0,77750.0
COL,Gomez,Christian,M,385000.0,430000.0
KC,Gomez,Hercules,F,51817.5,51817.5
LA,Gordon,Alan,F,72504.0,72504.0
SJ,Grabavoy,Ned,M,90000.0,90000.0
Pool,Graczyk,Mike,GK,17700.0,17700.0
SJ,Gray,Kelly,M,38247.0,40579.13
COL,Grazier,Brian,M,12900.0,12900.0
CLB,Gruenebaum,Andy,GK,33000.0,33000.0
DAL,Guarda,Bruno,M,45000.0,65500.0
DC,Guerrero,Ivan,M,140000.0,147000.0
TFC,Guevara,Amado,M,162000.0,185750.0
SJ,Gustavson,Michael,GK,12900.0,12900.0
CHI,Gutierrez,Diego,D,105000.0,107500.0
CHV,Guzan,Brad,GK,88974.38,103974.38
CHV,Hamilton,Anthony,F,17700.0,17700.0
TFC,Harmse,Kevin,M,72000.0,72000.0
KC,Harrington,Michael,D,49600.0,67100.0
CHV,Harris,Atiba,F,57000.0,60000.0
KC,Hartman,Kevin,GK,150000.0,150000.0
COL,Harvey,Jordan,D,33000.0,33000.0
SJ,Hatzke,Matt,M,12900.0,12900.0
HOU,Hatzke,Nick,M,12900.0,12900.0
HOU,Hayden,John-Michael,M,17700.0,17700.0
NE,Heaps,Jay,D,110000.0,116000.0
CLB,Hejduk,Frankie,D,150000.0,175000.0
CLB,Hendrickson,Ezra,D,72000.0,72000.0
SJ,Hernandez,Jason,D,47250.0,47875.0
CHI,Herron,Andy,F,90000.0,102500.0
CLB,Hesmer,William,GK,70000.0,70000.0
KC,Hohlbein,Aaron,D,33000.0,33000.0
HOU,Holden,Stuart,M,33075.0,33075.0
RSL,Horst,David,D,33000.0,33000.0
SJ,Huckerby,Darren,F,330000.0,355000.0
COL,Hughes,Justin,GK,12900.0,12900.0
HOU,Ianni,Patrick,D,75000.0,108000.0
TFC,Ibrahim,Abdus,F,70000.0,103000.0
NE,Igwe,Amaechi,D,70000.0,103000.0
COL,Ihemelu,Ugo,D,60500.0,60500.0
CLB,Iro,Andy,D,36000.0,53500.0
TFC,James,Julius,D,36000.0,44750.0
DC,Janicki,Greg,D,12900.0,12900.0
HOU,Jaqua,Nate,F,156000.0,174125.0
LA,Jazic,Ante,D,120000.0,125625.0
KC,Jewsbury,Jack,D,55000.0,55000.0
NY,Jimenez,Diego,D,12900.0,12900.0
SJ,Johnson,Ryan,M,33000.0,33000.0
RSL,Johnson,Will,F,39000.0,52571.43
LA,Jordan,Bryan,F,12900.0,12900.0
NE,Joseph,Shalrie,M,300000.0,325000.0
CLB,Josten,George,F,12900.0,12900.0
RSL,Joy,Ian,D,120000.0,120000.0
CLB,Junge,Ryan,D,12900.0,12900.0
HOU,Kamara,Kei,F,47850.0,57850.0
NY,Kandji,Macoumba,F,36000.0,56988.37
Pool,Kartunen,Andrew,GK,12900.0,12900.0
CHI,Kasiguran,Kai,F,12900.0,12900.0
COL,Keel,Stephen,D,17700.0,17700.0
SEA,Keller,Kasey,GK,,
CHV,Kennedy,Dan,GK,33000.0,33000.0
CHI,Kettering,Tyler,GK,12900.0,12900.0
DC,Khumalo,Thabiso,F,33000.0,33000.0
COL,Kimura,Kosuke,D,17700.0,17700.0
CHI,King,Stephen,M,17700.0,17700.0
RSL,Kirby,Dustin,D,17700.0,17700.0
DC,Kirk,Quavas,M,100000.0,136500.0
SJ,Kirovski,Jovan,F,220000.0,220000.0
LA,Klein,Chris,D,150000.0,150000.0
NY,Kljestan,Gordon,M,12900.0,12900.0
CHV,Kljestan,Sacha,M,95000.0,128000.0
NE,Knighton,Brad,GK,17700.0,17700.0
DC,Koroma,Ibrahim,D,17700.0,17700.0
RSL,Kovalenko,Dema,M,200000.0,207618.75
HOU,Kpene,Guy,F,12900.0,12900.0
KC,Kraus,Michael,M,12900.0,12900.0
KC,Kronberg,Eric,GK,33000.0,33000.0
COL,LaBrocca,Nick,M,12900.0,12900.0
DAL,Lambo,Josh,GK,45000.0,78000.0
NE,Larentowicz,Jeff,M,33000.0,33000.0
SEA,Le Toux,Sebastian,M,84000.0,96000.0
KC,Leathers,Jonathan,D,17700.0,17700.0
NY,Leitch,Chris,D,60000.0,60000.0
CLB,Lenhart,Steven,F,12900.0,12900.0
LA,Lewis,Eddie,M,108000.0,113714.29
SJ,Lima,Francisco,M,195000.0,207000.0
KC,Lopez,Claudio,F,720000.0,820000.0
CHI,Lowry,Peter,M,12900.0,12900.0
NY,Magee,Mike,F,64637.19,65637.19
NE,Mansally,Abdoulie,F,33000.0,33000.0
NE,Manzonelli,Brandon,M,12900.0,12900.0
CHI,Mapp,Justin,M,165000.0,200000.0
KC,Marinelli,Carlos,M,115000.0,115000.0
CHI,Marmol,Lidor,M,96000.0,109750.0
KC,Marquess,Matt,D,12900.0,12900.0
CHV,Marsch,Jesse,M,150000.0,159375.0
CLB,Marshall,Chad,D,125000.0,148000.0
TFC,Marshall,Tyrone,D,150000.0,153750.0
DC,Martinez,Gonzalo,D,228000.0,244750.0
COL,Mastroeni,Pablo,M,300000.0,318000.0
RSL,Mathis,Clint,M,99999.96,99999.96
CHV,Mayen,Gerson,M,12900.0,12900.0
NY,M'Buta,Andongcho,M,12900.0,12900.0
CHI,McBride,Brian,F,163999.92,189333.25
DAL,McCarty,Dax,M,45500.0,58000.0
LA,McDonald,Brandon,M,17700.0,17700.0
KC,McKenzie,Rauwshan,D,12900.0,12900.0
COL,McManus,Tom,F,134400.0,140462.5
DC,McTavish,Devon,D,33000.0,33000.0
DC,Mediate,Domenic,M,33000.0,33000.0
TFC,Melo,Joey,M,12900.0,12900.0
NY,Mendes,Carlos,D,70986.56,70986.56
CHV,Mendoza,Francisco,M,105000.0,105000.0
CLB,Miglioranzi,Stefani,M,76200.0,84200.0
DC,Miller,Ryan,D,12900.0,12900.0
CLB,Moffat,Adam,M,17700.0,17700.0
Pool,Monsalve,David,GK,33000.0,33000.0
DAL,Moor,Drew,D,132000.0,149188.89
RSL,Morales,Javier,M,240000.0,240000.0
CLB,Moreno,Alejandro,F,126000.0,131000.0
DC,Moreno,Jaime,F,275000.0,275000.0
KC,Morsink,Kurt,M,33000.0,33000.0
RSL,Movsisyan,Yura,F,47575.0,57575.0
HOU,Mullan,Brian,M,156240.0,165552.5
HOU,Mulrooney,Richard,M,157500.0,157500.0
LA,Munoz,Mike,M,12900.0,12900.0
KC,Myers,Chance,D,70000.0,130000.0
CHV,Nagamura,Paulo,M,93712.5,93712.5
DC,Namoff,Bryan,D,95000.0,98750.0
RSL,Nimo,Alex,M,45000.0,78000.0
CHI,Noble,Nick,GK,17700.0,17700.0
CLB,Noonan,Pat,F,175008.0,175008.0
RSL,Nunez,Tino,F,17700.0,17700.0
CHV,Nurse,Roberto,F,12900.0,12900.0
CHI,Nyarko,Patrick,F,55000.0,135000.0
NE,Nyassi,Sainey,M,33000.0,33000.0
SEA,Nyassi,Sanna,M,33000.0,33000.0
CLB,Nyazamba,Stanley,F,12900.0,12900.0
COL,O'Brien,Ciaran,M,45000.0,78750.0
SJ,O'Brien,Ronnie,M,240000.0,258750.0
DAL,Oduro,Dominic,F,33000.0,33000.0
RSL,Olave,Jamison,D,80000.0,80000.0
DC,Olsen,Ben,M,215000.0,215000.0
HOU,Onstad,Pat,GK,173000.0,173000.0
CLB,O'Rourke,Danny,D,59147.81,69147.81
CLB,Oughton,Duncan,D,75600.0,75600.0
CLB,Padula,Gino,D,120000.0,145000.0
NY,Palacio,Mike,M,12900.0,12900.0
CHV,Paladini,Daniel,M,12900.0,12900.0
CHI,Pappa,Marco,M,33000.0,33000.0
KC,Pardo,Boris,GK,12900.0,12900.0
NY,Parke,Jeff,D,57487.5,58737.5
CHV,Parker,Lance,GK,12900.0,12900.0
NE,Parkhurst,Michael,D,135382.5,147882.5
NY,Patterson,Caleb,GK,12900.0,12900.0
CHI,Pause,Logan,M,81730.0,84230.0
DC,Peralta,Gonzalo,D,180000.0,199000.0
CLB,Peterson,Andrew,D,12900.0,12900.0
COL,Peterson,Jacob,F,75000.0,93750.0
COL,Petke,Mike,D,133000.0,133000.0
NE,Phelan,Pat,M,33000.0,33000.0
CLB,Pierre-Louis,Ricardo,F,17700.0,17700.0
NY,Pietravallo,Juan,M,192000.0,192000.0
LA,Pires,Alvaro,M,100000.0,110775.31
DAL,Pitchkolan,Aaron,D,33000.0,33000.0
KC,Pizarro,Nelson,M,12900.0,12900.0
CLB,Plotkin,Brian,M,12900.0,12900.0
KC,Pore,Ryan,F,54807.5,67307.5
CHI,Prideaux,Brandon,D,72000.0,72000.0
DC,Quaranta,Santino,M,35000.0,35000.0
NE,Ralston,Steve,M,150000.0,150000.0
LA,Randolph,Michael,D,33000.0,33000.0
CHV,Razov,Ante,F,255000.0,258750.0
RSL,Reiman,Kevin,M,12900.0,12900.0
NE,Reis,Matt,GK,161250.0,161250.0
RSL,Reynish,Kyle,GK,17700.0,17700.0
DAL,Rhine,Bobby,D,65000.0,67500.0
DAL,Ricchetti,Pablo,M,132000.0,138625.0
NY,Richards,Dane,M,33000.0,33000.0
TFC,Ricketts,Rohan,M,200004.0,212504.0
SJ,Riley,James,D,33000.0,33000.0
RSL,Rimando,Nick,GK,91500.0,95843.75
SJ,Roberts,Jamil,D,17700.0,17700.0
LA,Roberts,Troy,D,33000.0,33000.0
TFC,Robinson,Carl,M,315000.0,330000.0
CHI,Robinson,Dasan,D,44625.0,44625.0
HOU,Robinson,Eddie,D,131250.0,131250.0
DAL,Rocha,Andre,M,135000.0,135000.0
CLB,Rogers,Robbie,M,57500.0,57500.0
NY,Rojas,Jorge,M,84000.0,94000.0
CHI,Rolfe,Chris,F,81375.0,86075.0
TFC,Rosenlund,Tyler,M,17700.0,17700.0
NY,Roth,David,M,12900.0,12900.0
DAL,Rowland,Jeff,M,17700.0,17700.0
Pool,Rueckner,Bryant,GK,17700.0,17700.0
TFC,Ruiz,Carlos,F,350000.0,460000.0
RSL,Russell,Robbie,M,95016.0,100767.43
DAL,Sala,Dario,GK,130000.0,139875.0
SJ,Salinas,Shea,M,33000.0,33000.0
DAL,Saragosa,Marcelo,M,70350.0,74635.71
COL,Sarkodie,Kwame,D,12900.0,12900.0
NY,Sassano,Luke,M,17700.0,17700.0
LA,Saunders,Josh,GK,33000.0,33000.0
CHV,Savage,Keith,F,12900.0,12900.0
CLB,Schelotto,Guillermo Barros,F,250000.0,375000.0
CLB,Schoeni,Kenny,GK,17700.0,17700.0
SJ,Sealy,Scott,F,34728.75,34728.75
CHI,Segares,Gonzalo,D,58590.0,61090.0
RSL,Seitz,Chris,GK,70000.0,105500.0
DAL,Serioux,Adrian,D,113400.0,125900.0
LA,Sesay,Israel,F,45000.0,77083.33
Pool,Sharpe,Christopher,GK,33000.0,33000.0
DAL,Shea,Brek,M,45000.0,78000.0
DAL,Sikora,Victor,M,144000.0,163285.71
DC,Simms,Clyde,M,57750.0,59000.0
SJ,Smarte,Adam,F,17700.0,17700.0
TFC,Smith,Jarrod,F,36000.0,36000.0
TFC,Smith,Johann,F,36000.0,47666.67
NE,Smith,Khano,M,46305.0,46305.0
SJ,Somma,Davide,M,12900.0,12900.0
CHI,Soumare,Bakary,D,70000.0,103000.0
KC,Souter,Kevin,M,12900.0,12900.0
NY,Stammler,Seth,M,105000.0,105000.0
DC,Stratford,Dan,M,17700.0,17700.0
RSL,Sturgis,Nathan,M,75000.0,108000.0
CHV,Suarez,Claudio,D,125000.0,137500.0
TFC,Sutton,Greg,GK,150000.0,157562.5
CHV,Talley,Carey,D,105000.0,105000.0
RSL,Tennelle,Brennan,M,12900.0,12900.0
CHV,Thomas,Shavar,D,95000.0,98750.0
DAL,Thompson,Abe,F,33000.0,33000.0
DC,Thompson,Craig,M,12900.0,12900.0
NE,Thompson,Wells,M,33000.0,33000.0
CHV,Thornton,Zach,GK,50000.0,52500.0
DC,Thorpe,James,GK,12900.0,12900.0
CHI,Thorrington,John,M,60000.0,61875.0
NE,Tierney,Chris,D,12900.0,12900.0
NY,Touray,Sainey,F,12900.0,12900.0
KC,Trujillo,Ivan,F,70000.0,70000.0
LA,Tudela,Josh,M,17700.0,17700.0
NE,Twellman,Taylor,F,325008.0,350008.0
NE,Tyler,Brandon,D,12900.0,12900.0
NY,Ubiparipovic,Sinisa,M,33000.0,33000.0
HOU,Ustruck,Erik,M,12900.0,12900.0
LA,Vagenas,Peter,M,144000.0,144000.0
LA,Valentin,Julian,D,12900.0,12900.0
NE,Valentino,Rob,D,36000.0,53500.0
NY,Van Den Bergh,Dave,M,240000.0,274583.33
LA,Vanney,Greg,D,91800.0,91800.0
CHV,Vaughn,Lawson,D,33000.0,33000.0
TFC,Velez,Marco,D,60000.0,60500.0
CHV,Victorine,Sasha,M,151250.0,153750.0
DC,Vide,Joe,M,17700.0,19128.57
DAL,Wadsworth,Spencer,M,12900.0,12900.0
DAL,Wagenfuhr,David,D,44500.0,45250.0
DAL,Wagner,Blake,D,36300.0,48800.0
KC,Wahl,Tyson,D,33000.0,33000.0
HOU,Waibel,Craig,D,70008.0,70008.0
DAL,Wallace,Anthony,M,70000.0,103000.0
HOU,Waller,Corbin,GK,12900.0,12900.0
COL,Ward,Tim,D,44620.0,54620.0
NE,Warren,Doug,GK,52500.0,52500.0
CHI,Washington,Austin,D,12900.0,12900.0
DAL,Watson,Jaime,F,17700.0,17700.0
KC,Watson,Lance,M,17700.0,17700.0
DC,Wells,Zachary,GK,52920.0,52920.0
LA,Wicks,Josh,GK,38000.0,38000.0
CHV,Wicky,Raphael,M,149583.29,159583.29
DAL,Wileman,Chase,M,17700.0,17700.0
RSL,Williams,Andy,M,80000.0,80000.0
RSL,Wingert,Chris,D,65000.0,65000.0
KC,Wolff,Josh,F,200004.0,200004.0
NY,Wolyniec,John,F,68906.25,68906.25
HOU,Wondolowski,Chris,M,33000.0,33000.0
HOU,Wondolowski,Stephen,D,12900.0,12900.0
CHI,Woolard,Daniel,D,17700.0,17700.0
TFC,Wynne,Marvell,D,47500.0,150000.0
DC,Zaher,Mike,D,12900.0,12900.0
COL,Zambrano,Cesar,M,12900.0,12900.0
KC,Zavagnin,Kerry,M,169400.0,169400.0
CLB,Zayner,Jed,D,36300.0,43800.0
CHV,Zotinca,Alex,D,70875.0,72125.0
