club,last_name,first_name,position,base_salary,guaranteed_compensation
LA,Franklin,Sean,D,205000.0,228333.33
COL,Freeman,Hunter,D,105000.0,110792.5
TOR,Frei,Stefan,GK,120000.0,175000.0
CHI,Friedrich,Arne,D,175000.0,230833.33
TOR,Frings,Torsten,M,2000000.0,2413666.67
POR,Fucito,Michael,MF,44100.0,44100.0
PHI,Gaddis,Raymon,D,33750.0,33750.0
HOU,Garcia,Oscar,F,120000.0,151250.0
LA,Garcia,Rafael,M,33750.0,33750.0
MTL,Gardner,Joshua,M,54120.0,54120.0
CHI,Gargan,Daniel,M,88000.0,88000.0
SJ,Garza,Sam,M,65000.0,91500.0
NY,Gaudette,Bill,GK,60000.0,63255.0
LA,Gaul,Bryan,F,33750.0,33750.0
CLB,Gaven,Eddie,M-F,190000.0,195000.0
NE,Gavin,Blair,M,60000.0,80000.0
CLB,Gehrig,Eric,M,44000.0,44000.0
CLB,George,Kevan,M,33750.0,33750.0
CHI,Gibbs,Cory,D,165000.0,165000.0
RSL,Gil,Luis,M,101531.0,196614.33
SJ,Gjertsen,Joey,M,85000.0,93625.0
POR,Gleeson,Jake,GK,62500.0,66125.78
PHI,Gomez,Gabriel,M,275000.0,294702.5
DAL,Goncalves,Jackson,D,120000.0,141375.0
SEA,Gonzalez,Leonardo,D,125000.0,125000.0
LA,Gonzalez,Omar,D,180000.0,257000.0
SJ,Gordon,Alan,F,110000.0,120000.0
RSL,Grabavoy,Ned,M,120000.0,126666.67
CHI,Grazzini,Sebastian,M,50400.0,50400.0
CLB,Grossman,Cole,M,44100.0,44100.0
CLB,Gruenebaum,Andy,GK,77000.0,78666.67
SEA,Gspurning,Michael,GK,200000.0,275000.0
DAL,Guarda,Bruno,M,60000.0,75000.0
CHI,Gulley,Kellen,F,55000.0,69000.0
SJ,Guvenisik,Sercan,F,90000.0,103333.33
NE,Guy,Ryan,F,44100.0,44100.0
SEA,Hahnemann,Marcus,GK,60000.0,60000.0
HOU,Hainault,Andrew,D,150000.0,163125.0
TFC,Hall,Frederick,GK,44004.0,44004.0
TOR,Hall,Jeremy,M,100000.0,149000.0
HOU,Hall,Tally,GK,120000.0,129375.0
DC,Hamid,Bill,GK,70000.0,84750.0
TOR,Harden,Ty,D,90000.0,98666.67
KC,Harrington,Michael,M-D,125000.0,151833.33
VAN,Harris,Atiba,M-F,150000.0,158275.0
PHI,Harrison,Chase,GK,44000.04,44000.04
DAL,Hartman,Kevin,GK,165000.0,185000.0
VAN,Harvey,Jordan,D,100000.0,100000.0
TOR,Hassli,Eric,F,550000.0,790000.0
DAL,Hedges,Matt,D,44000.0,59000.0
KC,Hedrick,Cyprian,M,33756.0,33756.0
CLB,Heinemann,Tommy,F,47250.0,47250.0
TOR,Henry,Doneil,D,44100.0,45100.0
NY,Henry,Thierry,F,5000000.0,5600000.0
PHI,Hernandez,Cristhian,M,52500.0,54375.0
DAL,Hernandez,Daniel,M-D,75000.0,75000.0
SJ,Hernandez,Jason,D,175000.0,175000.0
DAL,Hernandez,Moises,D,33756.0,35381.0
NY,Hertzog,Corey,F,75000.0,103500.0
CLB,Hesmer,William,GK,170000.0,181000.0
CLB,Higuain,Federico,M-F,160000.0,324000.0
COL,Hill,Kamani,M,44004.0,44004.0
PHI,Hoffman,Chandler,F,65000.0,91000.0
POR,Hogg,Ian,D,44000.04,44000.04
NY,Holgersson,Markus,D,190000.0,190000.0
PHI,Hoppenot,Antoine,F,44000.0,44000.0
POR,Horst,David,D,65000.0,65000.0
CLB,Horton,Aaron,F,55000.0,70500.0
SEA,Hurtado,John Kennedy,D,160000.0,161000.0
SJ,Hustedt,Jacob,M,33756.0,33756.0
SEA,Ianni,Patrick,D,89303.0,89303.0
MTL,Iapichino,Dennis,D,102000.0,102000.0
DAL,Ihemelu,Ugo,D,190000.0,190000.0
NE,Imbongo,Dmitry,F,69999.96,79874.96
CHV,Iraheta,Marvin,M,33750.0,33750.0
DAL,Jacobson,Andrew,M,87500.0,100000.0
DC,Jakovic,Dejan,D,208000.0,228043.0
MTL,James,Evan,M,33750.0,33750.0
CLB,James,Julius,D,100000.0,100000.0
DAL,Jara,Matias,F,60000.0,60000.0
CHV,Jazic,Ante,D,117500.0,117500.0
POR,Jean-Baptiste,Andrew,D,60000.0,75000.0
POR,Jewsbury,Jack,D,180000.0,189750.0
LA,Jimenez,Hector,M,44000.0,44000.0
SEA,Johansson,Adam,D,175000.0,182833.33
DAL,John,George,D,47250.0,47250.0
SEA,Johnson,Eddie,F,100000.0,106333.33
TOR,Johnson,Ryan,M,137813.0,137813.0
CHI,Johnson,Sean,GK,90000.0,123000.0
RSL,Johnson,Will,F,243750.0,243750.0
LA,Jordan,Bryan,F,55000.0,55000.0
PHI,Jordan,Greg,M,44000.0,44000.0
KC,Joseph,Peterson,M,44100.0,44100.0
CHV,Joseph,Shalrie,M,495000.0,554333.33
COL,Joyce,Ian,GK,44004.0,44004.0
CHI,Jumper,Hunter,D,33750.0,33750.0
LA,Juninho,,M,50000.0,65625.0
KC,Kamara,Kei,F,210000.0,212500.0
HOU,Kandji,Macoumba,F,135000.0,162988.37
POR,Kawulok,Ryan,M,33750.0,33750.0
LA,Keane,Robbie,F,2917241.0,3417242.75
LA,Keat,Daniel,M,46200.0,68700.0
NY,Keel,Stephen,D,65000.0,65000.0
KC,Kempin,Jonathan,GK,46500.0,53583.33
CHV,Kennedy,Dan,GK,175000.0,175000.0
POR,Kimura,Kosuke,D,71466.0,71466.0
DC,King,Stephen,M,65000.0,67500.0
CHI,Kinney,Steven,D,44100.0,44100.0
DC,Kitchen,Perry,D,85500.0,170950.0
VAN,Klazura,Greg,D,33750.0,33750.0
COL,Klute,Chris,D,33750.0,33750.0
VAN,Knighton,Brad,GK,55000.0,55000.0
TOR,Kocic,Milos,GK,44100.0,44100.0
TOR,Koevermans,Danny,F,1150000.0,1563323.33
VAN,Koffie,Gershon,M,90000.0,92500.0
PHI,Konopka,Chris,GK,44000.0,44000.0
DC,Korb,Chris,D,44100.0,44100.0
KC,Kronberg,Eric,GK,69850.0,69850.0
CHV,LaBrocca,Nick,M,95288.0,97788.0
NY,Lade,Connor,D,33750.0,33750.0
PHI,Lahoud,Michael,M,75196.0,84571.0
TOR,Lambe,Reggie,M,60000.0,62500.0
CLB,Lampson,Matt,GK,44000.0,44000.0
COL,Larentowicz,Jeff,D,200000.0,206000.0
NY,Le Toux,Sebastian,M,145000.0,169000.0
NE,Lechner,Florian,D,44004.0,48104.0
DAL,Lee,Alex,D,33756.0,33756.0
SJ,Lenhart,Steven,F,180000.0,187500.0
DAL,Leyva,Bryan,M,60000.0,75833.33
NY,Lindpere,Joel,M,170000.0,195000.0
TOR,Lindsay,Nicholas,F,44100.0,45100.0
LA,Lopes,David Junior,D,47250.0,47250.0
PHI,Lopez,Porfirio,D,120000.0,125087.5
DAL,Loyd,Zach,M,73975.0,118600.0
DAL,Luna,Ruben,F,60000.0,84791.67
CHI,MacDonald,Sherjill,F,360000.0,487125.0
PHI,MacMath,Zac,GK,90000.0,135000.0
LA,Magee,Mike,F,124135.0,126635.0
TOR,Makubuya,Keith,F,44000.0,44000.0
MTL,Mallace,Calum,M,44000.0,59000.0
RSL,Mansally,Kenny,F,33750.0,35750.0
MTL,Mapp,Justin,M,210000.0,218333.33
DAL,Marcelin,James,M,44000.04,44000.04
KC,Markovic,Neven,D,90000.0,90000.0
NY,Marquez,Rafael,D,4600000.0,4600000.0
HOU,Marscheider,Erich,GK,33750.0,33750.0
CLB,Marshall,Chad,D,310000.0,341250.0
COL,Marshall,Tyrone,D,90000.0,93250.0
RSL,Martinez,Enzo,M,65000.0,91000.0
PHI,Martinez,Josue,F,65000.0,71062.5
SEA,Martinez,Mario,M,48000.0,48000.0
MTL,Martins,Felipe,M,120000.0,120000.0
COL,Mastroeni,Pablo,M-D,240000.0,245000.0
VAN,Mattocks,Darren,F,100000.0,192000.0
TOR,Maund,Aaron,D,44000.0,59000.0
LA,McBean,Jack,F,70000.0,91000.0
NE,McCarthy,Stephen,M,51700.0,82950.0
NY,McCarty,Dax,M,174375.0,194375.0
DC,McDonald,Brandon,M,220000.0,258250.0
PHI,McInerney,Jack,F,76000.0,140166.67
CHV,McKenzie,Rauwshan,D,44000.0,44000.0
CHV,McLain,Patrick,GK,33750.0,33750.0
PHI,McLaughlin,James,M,48000.0,57000.0
NY,Meara,Ryan,GK,33750.0,33750.0
CHV,Melia,Tim,GK,44000.0,44000.0
CLB,Mendes,Carlos,D,103084.0,106209.0
CLB,Meram,Justin,F,46200.0,70575.0
SEA,Meredith,Bryan,GK,33750.0,33750.0
LA,Meyer,Tommy,D,44000.0,57750.0
VAN,Miller,Kenny,F,1221816.0,1239316.0
KC,Miller,Kyle,M,33750.0,33750.0
NY,Miller,Roy,M,112495.5,112495.5
CHV,Minda,Oswaldo,M,50000.0,68750.0
CLB,Miranda,Sebastian,D,135000.0,140000.0
CLB,Mirosevic,Milovan,M/F,200000.0,223333.33
VAN,Mitchell,Carlyle,D,44100.0,44100.0
HOU,Moffat,Adam,M,59535.0,59535.0
MTL,Montano,Miguel,F,33750.0,33750.0
SEA,Montero,Fredy,F,600000.0,756000.0
COL,Moor,Drew,D,200004.0,212004.0
RSL,Morales,Javier,M,425000.0,477500.0
CHV,Moreno,Alejandro,F,185000.0,195000.0
TOR,Morgan,Ashtone,D,44000.0,56000.0
SJ,Morrow,Justin,D,102000.0,111562.5
POR,Mosquera,Hanyer,D,75000.0,97500.0
COL,Mullan,Brian,M,152000.0,160335.0
RSL,Muniz,Nico,M,33750.0,35750.0
NE,Murray,Tim,GK,44100.0,44100.0
POR,Mwanga,Danny,F,250000.0,356250.0
KC,Myers,Chance,D-M,86000.0,101666.67
KC,Nagamura,Paulo,M,250000.0,255500.0
POR,Nagbe,Darlington,M/F,90000.0,226000.0
DC,Najar,Andy,M-F,150000.0,180800.0
LA,Nakazawa,Kyle,M,51150.0,51150.0
VAN,Nanchoff,Michael,M,66000.0,101000.0
COL,Nane,Joseph,M,44100.0,44100.0
MTL,Neagle,Lamar,M,44000.0,44000.0
DC,Neal,Lewis,M,44004.0,47004.0
MTL,Nesta,Alessandro,D,180000.0,225000.0
SJ,Newton,Evan,GK,33756.0,33756.0
NE,Nguyen,Lee,M/F,44000.0,50500.0
KC,Nielsen,Jimmy,GK,200000.0,220000.0
CHI,Nolly,Jay,GK,78250.0,78250.0
LA,Noonan,Pat,F,70000.0,70000.0
CHI,Nyarko,Patrick,F,200000.0,219500.0
NE,Nyassi,Sainey,M,84000.0,90750.0
MTL,Nyassi,Sanna,M,125000.0,132625.0
VAN,O'Brien,Andy,D,150000.0,192250.0
SEA,Ochoa,Sammy,F,55000.0,57500.0
TFC,O'Dea,Darren,D,330000.0,436250.0
CHI,Oduro,Dominic,F,106880.0,108880.0
PHI,Okugo,Amobi,M,90000.0,173000.0
RSL,Olave,Jamison,D,200000.0,250000.0
KC,Olum,Lawrence,M/D,44100.0,44100.0
COL,O'Neill,Shane,M,44004.0,55504.0
SJ,Opara,Ike,D,100000.0,185900.0
CLB,O'Rourke,Danny,D,133100.0,145600.0
MTL,Ouimette,Karl,D,33750.0,33750.0
HOU,Ownby,Brian,M,44000.0,44000.0
DC,Pajoy,Lionard,F,180000.0,195000.0
CHI,Paladini,Daniel,M,82500.0,86978.25
COL,Palguta,Scott,D,63670.0,63670.0
POR,Palmer,Lovel,M,85000.0,96250.0
NY,Palsson,Victor,M,80000.0,95000.0
CHI,Pardo,Pavel,M,250000.0,250000.0
SEA,Parke,Jeff,D,185325.0,185325.0
CHI,Pause,Logan,M,170000.0,187833.33
NY,Pearce,Heath,D,292499.0,301999.0
DAL,Perez,Blas,F,285000.0,309250.0
LA,Perk,Brian,GK,76000.0,110100.0
MTL,Perkins,Troy,GK,190000.0,201833.33
DAL,Pertuz,Hernan,D,84000.0,84000.0
KC,Peterson,Jacob,F,81000.0,85833.33
PHI,Pfeffer,Zach,M,60000.0,70000.0
COL,Pickens,Matt,GK,178538.0,181038.0
CHI,Pineda,Victor,M,44100.0,50842.42
SJ,Pizarro,Cesar,F,33756.0,33756.0
TOR,Plata,Joao,F,50000.0,50000.0
NE,Polak,Tyler,D,60000.0,73000.0
DC,Pontius,Chris,M-F,155000.0,166250.0
CHI,Puppo,Federico,F,100000.0,100000.0
NE,Purdie,Alec,F,33756.0,33756.0
POR,Purdy,Steve,D,44000.0,44000.0
NE,Reis,Matt,GK,157000.0,159666.67
POR,Renken,Charles,M,33750.0,33750.0
CLB,Renteria,Emilio,F,132000.0,133875.0
RSL,Reynish,Kyle,GK,66000.0,74304.0
LA,Ribeiro Da Silva,Leonardo,D,90000.0,131250.0
POR,Richards,Brent,F,62500.0,70867.29
VAN,Richards,Dane,M-F,170000.0,181500.0
POR,Ricketts,Donovan,GK,250000.0,275000.0
CHV,Riley,James,D,120000.0,125750.0
RSL,Rimando,Nick,GK,170000.0,178250.0
POR,Rincon,Sebastian,F,33750.0,33750.0
SJ,Ring,Brad,M,44100.0,44100.0
MTL,Rivas,Nelson,D,50000.0,50000.0
COL,Rivero,Martin,M,50004.0,50004.0
NE,Roach,Michael,F,33756.0,33756.0
CHI,Robayo,Rafael,M,100000.0,132500.0
TOR,Roberts,Quillan,GK,33750.0,33750.0
NY,Robles,Luis,GK,44000.04,46500.04
VAN,Robson,Barry,M,439999.92,596499.92
VAN,Rochat,Alain,D,170000.0,170000.0
DAL,Rodriguez,Carlos,D,55008.0,64383.0
CHI,Rolfe,Chris,F,174996.0,198329.33
HOU,Rolfe,Colin,F,44000.0,59000.0
CHV,Romero,Cesar,F,33750.0,33750.0
SEA,Rosales,Mauro,M,200000.0,225000.0
SEA,Rose,Andy,M,33756.0,33756.0
KC,Rosell,Oriol,M,90000.0,98750.0
LA,Rowe,Brian,GK,33750.0,33750.0
NE,Rowe,Kelyn,M,75000.0,156000.0
DC,Rozeboom,Lance,M,33756.0,33756.0
DC,Russell,Robbie,D-M,107000.0,109919.31
NY,Ruthven,Tyler,D,33750.0,33750.0
KC,Saad,Soony,F,44000.0,44000.0
RSL,Saborio,Alvaro,F,350000.0,405625.0
VAN,Salgado,Omar,F,90000.0,131868.67
DC,Salihi,Hamdi,F,305460.0,487460.0
SJ,Salinas,Shea,M,82000.0,87975.08
NY,Sam,Lloyd,F,120000.0,140250.0
DAL,Sanchez,Richard,GK,44000.0,45000.0
DC,Santos,Maicon,F,106400.0,113833.33
VAN,Sanvezzo,Camilo,F,200000.0,237500.0
KC,Sapong,CJ,F,65000.0,82000.0
DC,Saragosa,Marcelo,M,70000.0,74333.33
HOU,Sarkodie,Kofi,D,90000.0,135500.0
LA,Sarvas,Marcelo,M,135000.0,161875.0
,Sassano,Luke,M-D,81000.0,83025.0
LA,Saunders,Josh,GK,74545.0,77678.75
COL,Schmidt,Luis Eduardo,M-F,120000.0,139458.33
CLB,Schoenfeld,Aaron,F,33750.0,33750.0
RSL,Schuler,Chris,D,44000.0,44000.0
SEA,Scott,Zach,D,46314.0,46314.0
DAL,Sealy,Scott,F,50004.0,50004.0
SEA,Seamon,Michael,M,33750.0,33750.0
RSL,Sebastian,Juan,M,33750.0,33750.0
MTL,Sebrango,Eduardo,F,44000.0,44000.0
CHI,Segares,Gonzalo,D,210000.0,217750.0
DAL,Seitz,Chris,GK,75000.0,75000.0
NE,Sene,Saer,F,138000.0,148843.79
DC,Shanosky,Conor,D,70000.0,84218.83
POOL,Sharpe,Chris,GK,44100.0,44100.0
DAL,Shea,Brek,M-D,310000.0,354000.0
NE,Shuttleworth,Robert,GK,44100.0,44100.0
TOR,Silva,Luis,M,44000.0,79000.0
NE,Simms,Clyde,M,75000.0,78333.33
KC,Sinovic,Seth,M-D,60000.0,66750.0
COL,Smith,Jamie,M,148992.0,158992.0
CHV,Smith,Ryan,M-F,160000.0,205666.67
POR,Smith,Steven,D,108000.0,120500.0
NE,Soares,AJ,D,76450.0,116450.0
SEA,Sodade,Babayele,F,33756.0,33756.0
NY,Solli,Jan Gunnar,M,185000.0,185000.0
POR,Songo'o,Franck,M,70000.0,70000.0
HOU,Soto,Josue,M,33750.0,38750.0
PHI,Soumare,Bakary,D,240000.0,280000.0
POOL,Spangler,Steve,GK,33750.0,33750.0
CLB,Speas,Ben,F,58000.0,58000.0
RSL,Steele,Jonny,M,44000.0,47562.5
LA,Stephens,Michael,M,72050.0,93300.0
SJ,Stephenson,Khari,M,190000.0,203333.33
SEA,Steres,Daniel,D,33750.0,33750.0
TOR,Stinson,Matthew,M,44000.0,44000.0
HOU,Sturgis,Nathan,D-M,89250.0,93500.0
MTL,Sutton,Greg,GK,65000.0,65000.0
VAN,Sylvestre,Brian,GK,33750.0,33750.0
NY,Tainio,Teemu,M,200000.0,205000.0
DC,Tan,Long,F,44000.0,44000.0
POR,Taylor,Christopher,D,33750.0,33750.0
HOU,Taylor,Jermaine,D,60375.0,65375.0
CLB,Tchani,Tony,M,105000.0,209000.0
VAN,Teibert,Russell,M,55000.0,60600.0
SEA,Tetteh,Michael,M,66000.0,83663.06
COL,Thomas,Hendry,M,187800.0,197800.0
KC,Thomas,Michael,M,55000.0,57963.21
MTL,Thomas,Shavar,D,80000.0,94666.67
CHI,Thompson,Wells,M,87188.0,95313.0
VAN,Thorrington,John,M,170000.0,170000.0
NE,Tierney,Chris,D-M,73125.0,74791.67
SEA,Tiffert,Christian,M,600000.0,625000.0
NE,Toja,Juan,M-F,180000.0,200000.0
DAL,Top,Jonathan,F,44100.0,44100.0
CHI,Tornaghi,Paolo,GK,33750.0,33750.0
PHI,Torres,Roger,M,116160.0,119285.0
CHV,Townsend,Casey,F,44000.0,79000.0
SJ,Tracy,Marcus,F,44000.04,44000.04
MTL,Ubiparipovic,Sinisa,M,55000.0,55000.0
VAN,Ulisses,Tiago,M,90000.0,103852.5
DAL,Ulloa,Victor,M,44000.0,46500.0
CHV,Vagenas,Peter,M,70000.0,85000.0
PHI,Valdes,Carlos,D,268000.0,268000.0
CHV,Valencia,John,D,50000.0,50000.0
POR,Valencia,Jose Adolfo,F,44000.0,44000.0
MTL,Valentin,Zarek,D,90000.0,142000.0
CLB,Vargas,Olman,F,170000.0,175000.0
RSL,Viana,David Junior,M,44000.04,47450.04
CHI,Videira,Michael,M,44100.0,44725.0
LA,Vilhelmsson,Christian,F,168000.0,190650.0
CHV,Villafana,Jorge,F,66000.0,67666.67
DAL,Villar,Ricardo,M,80004.0,80004.0
LA,Villareal,Joseph,M,33750.0,35625.0
CLB,Vukovich,Nemanja,D,108000.0,125500.0
NY,Vuolo,Jeremy,GK,44000.0,44000.0
COL,Wahl,Tyson,D,65000.0,86086.67
LA,Walker,Kenney,M,33750.0,33750.0
COL,Wallace,Anthony,D-M,63394.0,63394.0
POR,Wallace,Rodney,M-D,110000.0,159000.0
CHI,Walls,Tony,M,33750.0,33750.0
SJ,Ward,Tim,D,65000.0,65000.0
MTL,Warner,Collen,M-F,46725.0,60475.0
DAL,Warshaw,Bobby,D,46200.0,57450.0
KC,Warzycha,Konrad,M,33750.0,33750.0
VAN,Watson,Matt,M,65000.0,68501.98
HOU,Watson,Je-Vaughn,M,95000.0,111875.0
RSL,Watson-Siriboe,Kwame,D,48400.0,48400.0
HOU,Weaver,Cam,F,98175.0,106425.0
SEA,Weber,Andrew,GK,51996.0,58445.93
MTL,Wenger,Andrew,D/F,100000.0,202000.0
DC,White,Ethan,D,70000.0,86000.0
,White,Jeremiah,M,44004.0,44004.0
SEA,White,O'Brian,F,110000.0,110000.0
TOR,Wiedeman,Andrew,F,80000.0,123000.0
TOR,Williams,Dicoy,D,52500.0,52500.0
CLB,Williams,Josh,D,44100.0,44100.0
PHI,Williams,Sheanon,F,85000.0,90500.0
DC,Willis,Joe,GK,44100.0,44100.0
RSL,Wingert,Chris,D,145000.0,145000.0
PHI,Witkowski,Krystian,F,44000.04,44000.04
